score_event_id,hs_contact_id,old_score,new_score,changed_at,_synced_at
SCR-0009500,HS-004177,0,10,2026-03-05 11:41:03,2026-04-01 06:30:00
SCR-0009501,HS-004177,10,14,2026-03-06 15:56:13,2026-04-01 06:30:00
SCR-0009502,HS-004178,0,18,2025-09-24 01:27:37,2026-04-01 06:30:00
SCR-0009503,HS-004178,18,40,2025-10-02 12:23:33,2026-04-01 06:30:00
SCR-0009504,HS-004178,40,59,2025-10-05 12:15:12,2026-04-01 06:30:00
SCR-0009505,HS-004179,0,13,2026-02-24 01:11:57,2026-04-01 06:30:00
SCR-0009506,HS-004179,13,42,2026-03-02 11:43:21,2026-04-01 06:30:00
SCR-0009507,HS-004179,42,71,2026-03-04 04:11:31,2026-04-01 06:30:00
SCR-0009508,HS-004180,0,24,2026-01-20 23:47:31,2026-04-01 06:30:00
SCR-0009509,HS-004180,24,30,2026-02-09 05:59:03,2026-04-01 06:30:00
SCR-0009510,HS-004181,0,8,2026-01-16 04:32:16,2026-04-01 06:30:00
SCR-0009511,HS-004181,8,43,2026-01-26 18:41:16,2026-04-01 06:30:00
SCR-0009512,HS-004181,43,78,2026-01-29 15:27:47,2026-04-01 06:30:00
SCR-0009513,HS-004182,0,22,2025-11-07 09:32:43,2026-04-01 06:30:00
SCR-0009514,HS-004182,22,29,2025-11-11 01:12:33,2026-04-01 06:30:00
SCR-0009515,HS-004183,0,17,2025-09-12 18:58:45,2026-04-01 06:30:00
SCR-0009516,HS-004183,17,22,2025-09-21 09:10:35,2026-04-01 06:30:00
SCR-0009517,HS-004184,0,15,2026-03-11 23:39:46,2026-04-01 06:30:00
SCR-0009518,HS-004184,15,19,2026-03-16 18:39:52,2026-04-01 06:30:00
SCR-0009519,HS-004185,0,22,2025-11-18 02:43:26,2026-04-01 06:30:00
SCR-0009520,HS-004185,22,37,2025-11-25 17:31:50,2026-04-01 06:30:00
SCR-0009521,HS-004186,0,13,2026-03-15 10:27:45,2026-04-01 06:30:00
SCR-0009522,HS-004186,13,28,2026-03-24 10:47:14,2026-04-01 06:30:00
SCR-0009523,HS-004187,0,7,2025-12-15 11:00:19,2026-04-01 06:30:00
SCR-0009524,HS-004187,7,44,2025-12-19 15:56:41,2026-04-01 06:30:00
SCR-0009525,HS-004187,44,79,2025-12-20 01:35:07,2026-04-01 06:30:00
SCR-0009526,HS-004188,0,15,2025-12-02 00:36:42,2026-04-01 06:30:00
SCR-0009527,HS-004188,15,43,2025-12-07 00:24:30,2026-04-01 06:30:00
SCR-0009528,HS-004188,43,74,2025-12-09 17:15:33,2026-04-01 06:30:00
SCR-0009529,HS-004189,0,12,2025-09-16 03:26:23,2026-04-01 06:30:00
SCR-0009530,HS-004189,12,15,2025-09-17 08:29:10,2026-04-01 06:30:00
SCR-0009531,HS-004190,0,18,2025-11-15 11:03:10,2026-04-01 06:30:00
SCR-0009532,HS-004190,18,42,2025-11-22 02:07:17,2026-04-01 06:30:00
SCR-0009533,HS-004190,42,76,2025-11-24 11:13:41,2026-04-01 06:30:00
SCR-0009534,HS-004191,0,18,2025-09-21 20:28:17,2026-04-01 06:30:00
SCR-0009535,HS-004191,18,33,2025-10-02 20:00:26,2026-04-01 06:30:00
SCR-0009536,HS-004192,0,20,2026-02-15 06:58:21,2026-04-01 06:30:00
SCR-0009537,HS-004192,20,43,2026-02-20 10:25:18,2026-04-01 06:30:00
SCR-0009538,HS-004192,43,90,2026-02-21 19:16:56,2026-04-01 06:30:00
SCR-0009539,HS-004193,0,13,2026-03-06 09:57:18,2026-04-01 06:30:00
SCR-0009540,HS-004193,13,46,2026-03-15 01:01:57,2026-04-01 06:30:00
SCR-0009541,HS-004193,46,61,2026-03-15 15:00:05,2026-04-01 06:30:00
SCR-0009542,HS-004194,0,22,2025-10-19 13:54:51,2026-04-01 06:30:00
SCR-0009543,HS-004194,22,24,2025-10-21 20:04:55,2026-04-01 06:30:00
SCR-0009544,HS-004195,0,19,2025-10-03 11:02:56,2026-04-01 06:30:00
SCR-0009545,HS-004195,19,46,2025-10-07 11:24:23,2026-04-01 06:30:00
SCR-0009546,HS-004196,0,7,2025-12-27 06:18:05,2026-04-01 06:30:00
SCR-0009547,HS-004196,7,13,2026-01-05 02:43:10,2026-04-01 06:30:00
SCR-0009548,HS-004197,0,18,2025-10-14 18:16:25,2026-04-01 06:30:00
SCR-0009549,HS-004197,18,40,2025-10-18 17:26:17,2026-04-01 06:30:00
SCR-0009550,HS-004197,40,59,2025-10-19 01:31:57,2026-04-01 06:30:00
SCR-0009551,HS-004198,0,12,2026-01-03 07:26:12,2026-04-01 06:30:00
SCR-0009552,HS-004198,12,15,2026-01-18 09:58:48,2026-04-01 06:30:00
SCR-0009553,HS-004199,0,10,2025-09-03 02:34:43,2026-04-01 06:30:00
SCR-0009554,HS-004199,10,13,2025-09-10 12:46:26,2026-04-01 06:30:00
SCR-0009555,HS-004200,0,9,2025-11-08 13:23:31,2026-04-01 06:30:00
SCR-0009556,HS-004200,9,26,2025-11-14 05:51:14,2026-04-01 06:30:00
SCR-0009557,HS-004201,0,17,2025-09-12 01:18:14,2026-04-01 06:30:00
SCR-0009558,HS-004201,17,43,2025-09-16 18:42:27,2026-04-01 06:30:00
SCR-0009559,HS-004201,43,74,2025-09-19 17:21:02,2026-04-01 06:30:00
SCR-0009560,HS-004202,0,23,2026-01-17 22:52:29,2026-04-01 06:30:00
SCR-0009561,HS-004202,23,43,2026-01-21 17:15:53,2026-04-01 06:30:00
SCR-0009562,HS-004202,43,74,2026-01-23 07:26:05,2026-04-01 06:30:00
SCR-0009563,HS-004203,0,13,2025-11-16 06:02:17,2026-04-01 06:30:00
SCR-0009564,HS-004203,13,36,2025-12-01 19:27:54,2026-04-01 06:30:00
SCR-0009565,HS-004204,0,17,2026-02-14 12:07:42,2026-04-01 06:30:00
SCR-0009566,HS-004204,17,27,2026-02-23 08:40:06,2026-04-01 06:30:00
SCR-0009567,HS-004205,0,19,2025-12-13 20:37:15,2026-04-01 06:30:00
SCR-0009568,HS-004205,19,28,2025-12-14 21:02:41,2026-04-01 06:30:00
SCR-0009569,HS-004206,0,23,2025-09-09 21:03:23,2026-04-01 06:30:00
SCR-0009570,HS-004206,23,40,2025-09-13 06:52:45,2026-04-01 06:30:00
SCR-0009571,HS-004206,40,59,2025-09-14 14:13:27,2026-04-01 06:30:00
SCR-0009572,HS-004207,0,15,2025-11-08 09:34:50,2026-04-01 06:30:00
SCR-0009573,HS-004207,15,42,2025-11-12 03:18:16,2026-04-01 06:30:00
SCR-0009574,HS-004207,42,55,2025-11-13 18:49:04,2026-04-01 06:30:00
SCR-0009575,HS-004208,0,6,2025-09-22 15:01:29,2026-04-01 06:30:00
SCR-0009576,HS-004208,6,43,2025-10-04 20:35:33,2026-04-01 06:30:00
SCR-0009577,HS-004208,43,89,2025-10-05 02:37:12,2026-04-01 06:30:00
SCR-0009578,HS-004209,0,24,2025-11-26 08:12:10,2026-04-01 06:30:00
SCR-0009579,HS-004209,24,42,2025-11-30 12:37:09,2026-04-01 06:30:00
SCR-0009580,HS-004209,42,61,2025-12-01 09:08:22,2026-04-01 06:30:00
SCR-0009581,HS-004210,0,13,2025-10-11 14:22:16,2026-04-01 06:30:00
SCR-0009582,HS-004210,13,41,2025-10-24 05:39:55,2026-04-01 06:30:00
SCR-0009583,HS-004210,41,81,2025-10-26 00:12:15,2026-04-01 06:30:00
SCR-0009584,HS-004211,0,21,2025-12-21 20:12:31,2026-04-01 06:30:00
SCR-0009585,HS-004211,21,47,2026-01-05 08:18:19,2026-04-01 06:30:00
SCR-0009586,HS-004211,47,77,2026-01-06 05:33:15,2026-04-01 06:30:00
SCR-0009587,HS-004212,0,16,2026-03-13 03:20:27,2026-04-01 06:30:00
SCR-0009588,HS-004212,16,46,2026-03-20 06:45:14,2026-04-01 06:30:00
SCR-0009589,HS-004212,46,75,2026-03-21 22:15:55,2026-04-01 06:30:00
SCR-0009590,HS-004213,0,21,2025-10-01 02:31:37,2026-04-01 06:30:00
SCR-0009591,HS-004213,21,33,2025-10-10 08:15:04,2026-04-01 06:30:00
SCR-0009592,HS-004214,0,9,2025-10-25 05:13:16,2026-04-01 06:30:00
SCR-0009593,HS-004214,9,27,2025-11-07 12:30:12,2026-04-01 06:30:00
SCR-0009594,HS-004215,0,10,2026-02-14 05:31:17,2026-04-01 06:30:00
SCR-0009595,HS-004215,10,45,2026-02-22 16:10:54,2026-04-01 06:30:00
SCR-0009596,HS-004215,45,67,2026-02-22 17:14:43,2026-04-01 06:30:00
SCR-0009597,HS-004216,0,24,2026-01-07 07:49:46,2026-04-01 06:30:00
SCR-0009598,HS-004216,24,49,2026-01-15 20:15:56,2026-04-01 06:30:00
SCR-0009599,HS-004217,0,22,2025-11-10 15:10:48,2026-04-01 06:30:00
SCR-0009600,HS-004217,22,42,2025-11-21 13:29:50,2026-04-01 06:30:00
SCR-0009601,HS-004217,42,58,2025-11-23 05:03:02,2026-04-01 06:30:00
SCR-0009602,HS-004218,0,17,2025-10-13 21:02:56,2026-04-01 06:30:00
SCR-0009603,HS-004218,17,42,2025-10-17 05:20:29,2026-04-01 06:30:00
SCR-0009604,HS-004219,0,22,2025-12-09 11:44:26,2026-04-01 06:30:00
SCR-0009605,HS-004219,22,44,2025-12-22 12:07:13,2026-04-01 06:30:00
SCR-0009606,HS-004220,0,12,2026-03-13 20:18:13,2026-04-01 06:30:00
SCR-0009607,HS-004220,12,43,2026-03-28 17:53:38,2026-04-01 06:30:00
SCR-0009608,HS-004220,43,90,2026-03-30 17:48:19,2026-04-01 06:30:00
SCR-0009609,HS-004221,0,20,2025-12-18 15:17:58,2026-04-01 06:30:00
SCR-0009610,HS-004221,20,43,2025-12-21 18:28:44,2026-04-01 06:30:00
SCR-0009611,HS-004221,43,62,2025-12-22 11:25:29,2026-04-01 06:30:00
SCR-0009612,HS-004222,0,23,2026-01-26 21:19:10,2026-04-01 06:30:00
SCR-0009613,HS-004223,0,18,2025-09-08 12:16:33,2026-04-01 06:30:00
SCR-0009614,HS-004223,18,46,2025-09-17 17:28:33,2026-04-01 06:30:00
SCR-0009615,HS-004223,46,86,2025-09-20 07:24:35,2026-04-01 06:30:00
SCR-0009616,HS-004224,0,15,2026-02-24 18:50:07,2026-04-01 06:30:00
SCR-0009617,HS-004225,0,13,2025-10-03 06:26:00,2026-04-01 06:30:00
SCR-0009618,HS-004225,13,23,2025-10-05 22:15:46,2026-04-01 06:30:00
SCR-0009619,HS-004226,0,6,2025-11-30 21:10:13,2026-04-01 06:30:00
SCR-0009620,HS-004226,6,32,2025-12-20 05:41:25,2026-04-01 06:30:00
SCR-0009621,HS-004227,0,11,2025-12-05 17:05:17,2026-04-01 06:30:00
SCR-0009622,HS-004227,11,46,2025-12-10 08:09:31,2026-04-01 06:30:00
SCR-0009623,HS-004227,46,65,2025-12-10 19:16:35,2026-04-01 06:30:00
SCR-0009624,HS-004228,0,21,2025-12-30 12:06:42,2026-04-01 06:30:00
SCR-0009625,HS-004229,0,13,2026-01-17 22:08:31,2026-04-01 06:30:00
SCR-0009626,HS-004229,13,44,2026-01-31 00:44:32,2026-04-01 06:30:00
SCR-0009627,HS-004229,44,80,2026-01-31 18:42:56,2026-04-01 06:30:00
SCR-0009628,HS-004230,0,21,2026-01-04 14:39:15,2026-04-01 06:30:00
SCR-0009629,HS-004231,0,20,2026-02-19 23:36:56,2026-04-01 06:30:00
SCR-0009630,HS-004231,20,42,2026-02-24 21:37:10,2026-04-01 06:30:00
SCR-0009631,HS-004231,42,66,2026-02-27 03:44:33,2026-04-01 06:30:00
SCR-0009632,HS-004232,0,23,2025-12-28 23:09:34,2026-04-01 06:30:00
SCR-0009633,HS-004232,23,48,2026-01-09 01:47:13,2026-04-01 06:30:00
SCR-0009634,HS-004232,48,62,2026-01-09 03:00:43,2026-04-01 06:30:00
SCR-0009635,HS-004233,0,10,2025-09-24 08:13:23,2026-04-01 06:30:00
SCR-0009636,HS-004233,10,23,2025-10-04 10:05:40,2026-04-01 06:30:00
SCR-0009637,HS-004234,0,8,2025-11-23 11:25:07,2026-04-01 06:30:00
SCR-0009638,HS-004234,8,44,2025-11-28 05:25:53,2026-04-01 06:30:00
SCR-0009639,HS-004234,44,74,2025-11-30 05:53:24,2026-04-01 06:30:00
SCR-0009640,HS-004235,0,8,2026-01-22 15:14:38,2026-04-01 06:30:00
SCR-0009641,HS-004235,8,13,2026-01-29 10:40:44,2026-04-01 06:30:00
SCR-0009642,HS-004236,0,22,2025-12-13 19:45:35,2026-04-01 06:30:00
SCR-0009643,HS-004237,0,20,2026-02-25 17:29:12,2026-04-01 06:30:00
SCR-0009644,HS-004237,20,43,2026-03-07 16:59:17,2026-04-01 06:30:00
SCR-0009645,HS-004237,43,87,2026-03-10 01:57:46,2026-04-01 06:30:00
SCR-0009646,HS-004238,0,9,2025-09-20 13:32:33,2026-04-01 06:30:00
SCR-0009647,HS-004238,9,37,2025-09-30 11:11:38,2026-04-01 06:30:00
SCR-0009648,HS-004239,0,19,2025-09-03 05:16:22,2026-04-01 06:30:00
SCR-0009649,HS-004239,19,28,2025-09-06 04:37:40,2026-04-01 06:30:00
SCR-0009650,HS-004240,0,19,2026-03-08 20:35:54,2026-04-01 06:30:00
SCR-0009651,HS-004241,0,7,2026-01-02 17:41:14,2026-04-01 06:30:00
SCR-0009652,HS-004241,7,34,2026-01-14 02:22:54,2026-04-01 06:30:00
SCR-0009653,HS-004242,0,6,2026-02-23 04:12:59,2026-04-01 06:30:00
SCR-0009654,HS-004242,6,16,2026-03-13 10:00:27,2026-04-01 06:30:00
SCR-0009655,HS-004243,0,16,2026-02-06 18:02:05,2026-04-01 06:30:00
SCR-0009656,HS-004243,16,31,2026-02-12 00:58:11,2026-04-01 06:30:00
SCR-0009657,HS-004244,0,15,2025-11-13 09:25:50,2026-04-01 06:30:00
SCR-0009658,HS-004244,15,37,2025-11-19 04:34:27,2026-04-01 06:30:00
SCR-0009659,HS-004245,0,19,2026-02-09 14:10:20,2026-04-01 06:30:00
SCR-0009660,HS-004245,19,42,2026-02-12 10:56:06,2026-04-01 06:30:00
SCR-0009661,HS-004245,42,86,2026-02-12 21:46:43,2026-04-01 06:30:00
SCR-0009662,HS-004246,0,23,2025-09-30 15:38:31,2026-04-01 06:30:00
SCR-0009663,HS-004246,23,45,2025-10-07 03:13:08,2026-04-01 06:30:00
SCR-0009664,HS-004246,45,81,2025-10-09 09:09:38,2026-04-01 06:30:00
SCR-0009665,HS-004247,0,16,2026-03-18 13:45:01,2026-04-01 06:30:00
SCR-0009666,HS-004247,16,48,2026-03-21 11:28:33,2026-04-01 06:30:00
SCR-0009667,HS-004247,48,83,2026-03-24 03:03:50,2026-04-01 06:30:00
SCR-0009668,HS-004248,0,6,2025-09-01 21:02:32,2026-04-01 06:30:00
SCR-0009669,HS-004248,6,14,2025-09-09 16:13:48,2026-04-01 06:30:00
SCR-0009670,HS-004249,0,18,2025-09-23 15:41:36,2026-04-01 06:30:00
SCR-0009671,HS-004249,18,46,2025-09-30 00:01:00,2026-04-01 06:30:00
SCR-0009672,HS-004249,46,89,2025-10-01 19:40:10,2026-04-01 06:30:00
SCR-0009673,HS-004250,0,20,2025-09-07 04:27:38,2026-04-01 06:30:00
SCR-0009674,HS-004251,0,20,2025-12-03 04:26:05,2026-04-01 06:30:00
SCR-0009675,HS-004252,0,11,2026-03-11 19:35:39,2026-04-01 06:30:00
SCR-0009676,HS-004252,11,47,2026-03-17 06:47:09,2026-04-01 06:30:00
SCR-0009677,HS-004252,47,73,2026-03-19 17:36:14,2026-04-01 06:30:00
SCR-0009678,HS-004253,0,10,2025-12-13 00:06:53,2026-04-01 06:30:00
SCR-0009679,HS-004253,10,26,2025-12-31 12:19:26,2026-04-01 06:30:00
SCR-0009680,HS-004254,0,7,2025-10-24 21:34:02,2026-04-01 06:30:00
SCR-0009681,HS-004254,7,46,2025-11-08 00:53:12,2026-04-01 06:30:00
SCR-0009682,HS-004254,46,67,2025-11-10 19:40:08,2026-04-01 06:30:00
SCR-0009683,HS-004255,0,14,2026-03-18 16:06:01,2026-04-01 06:30:00
SCR-0009684,HS-004256,0,13,2026-01-29 17:50:36,2026-04-01 06:30:00
SCR-0009685,HS-004256,13,35,2026-02-06 01:37:03,2026-04-01 06:30:00
SCR-0009686,HS-004257,0,19,2025-10-02 03:27:57,2026-04-01 06:30:00
SCR-0009687,HS-004257,19,22,2025-10-16 09:13:53,2026-04-01 06:30:00
SCR-0009688,HS-004258,0,14,2025-10-24 10:05:33,2026-04-01 06:30:00
SCR-0009689,HS-004258,14,44,2025-11-03 02:41:59,2026-04-01 06:30:00
SCR-0009690,HS-004259,0,24,2026-02-03 23:14:47,2026-04-01 06:30:00
SCR-0009691,HS-004260,0,16,2026-01-04 05:26:05,2026-04-01 06:30:00
SCR-0009692,HS-004260,16,35,2026-01-10 12:39:11,2026-04-01 06:30:00
SCR-0009693,HS-004261,0,15,2025-10-08 13:13:35,2026-04-01 06:30:00
SCR-0009694,HS-004261,15,42,2025-10-15 22:46:43,2026-04-01 06:30:00
SCR-0009695,HS-004261,42,72,2025-10-18 21:38:40,2026-04-01 06:30:00
SCR-0009696,HS-004262,0,18,2025-10-15 08:55:00,2026-04-01 06:30:00
SCR-0009697,HS-004262,18,35,2025-10-30 13:29:12,2026-04-01 06:30:00
SCR-0009698,HS-004263,0,23,2025-10-10 17:24:37,2026-04-01 06:30:00
SCR-0009699,HS-004263,23,47,2025-10-19 02:29:26,2026-04-01 06:30:00
SCR-0009700,HS-004263,47,67,2025-10-22 01:38:28,2026-04-01 06:30:00
SCR-0009701,HS-004264,0,9,2025-12-01 08:38:47,2026-04-01 06:30:00
SCR-0009702,HS-004264,9,26,2025-12-14 02:36:11,2026-04-01 06:30:00
SCR-0009703,HS-004265,0,10,2025-12-12 07:19:01,2026-04-01 06:30:00
SCR-0009704,HS-004265,10,12,2025-12-19 02:28:32,2026-04-01 06:30:00
SCR-0009705,HS-004266,0,12,2025-11-24 08:41:41,2026-04-01 06:30:00
SCR-0009706,HS-004266,12,45,2025-12-03 00:33:51,2026-04-01 06:30:00
SCR-0009707,HS-004266,45,69,2025-12-03 11:50:12,2026-04-01 06:30:00
SCR-0009708,HS-004267,0,22,2025-10-18 07:23:27,2026-04-01 06:30:00
SCR-0009709,HS-004268,0,20,2025-12-26 14:47:00,2026-04-01 06:30:00
SCR-0009710,HS-004269,0,22,2025-09-16 12:42:09,2026-04-01 06:30:00
SCR-0009711,HS-004269,22,42,2025-09-22 07:29:41,2026-04-01 06:30:00
SCR-0009712,HS-004269,42,75,2025-09-23 19:20:24,2026-04-01 06:30:00
SCR-0009713,HS-004270,0,6,2026-02-11 07:00:34,2026-04-01 06:30:00
SCR-0009714,HS-004270,6,41,2026-02-16 05:18:37,2026-04-01 06:30:00
SCR-0009715,HS-004270,41,74,2026-02-17 03:31:34,2026-04-01 06:30:00
SCR-0009716,HS-004271,0,10,2026-01-11 08:46:36,2026-04-01 06:30:00
SCR-0009717,HS-004271,10,44,2026-01-15 21:37:08,2026-04-01 06:30:00
SCR-0009718,HS-004271,44,68,2026-01-17 15:06:28,2026-04-01 06:30:00
SCR-0009719,HS-004272,0,23,2026-02-07 05:37:06,2026-04-01 06:30:00
SCR-0009720,HS-004273,0,16,2025-11-26 10:54:23,2026-04-01 06:30:00
SCR-0009721,HS-004273,16,25,2025-11-29 04:44:42,2026-04-01 06:30:00
SCR-0009722,HS-004274,0,17,2025-12-18 06:51:16,2026-04-01 06:30:00
SCR-0009723,HS-004274,17,42,2025-12-31 22:55:59,2026-04-01 06:30:00
SCR-0009724,HS-004274,42,64,2026-01-01 03:09:30,2026-04-01 06:30:00
SCR-0009725,HS-004275,0,11,2025-09-22 05:13:37,2026-04-01 06:30:00
SCR-0009726,HS-004275,11,19,2025-09-24 00:32:53,2026-04-01 06:30:00
SCR-0009727,HS-004276,0,7,2025-12-16 18:43:31,2026-04-01 06:30:00
SCR-0009728,HS-004276,7,48,2026-01-05 05:25:29,2026-04-01 06:30:00
SCR-0009729,HS-004276,48,65,2026-01-06 07:52:32,2026-04-01 06:30:00
SCR-0009730,HS-004277,0,9,2026-02-12 00:58:34,2026-04-01 06:30:00
SCR-0009731,HS-004277,9,37,2026-02-27 10:48:45,2026-04-01 06:30:00
SCR-0009732,HS-004278,0,21,2025-11-25 11:01:09,2026-04-01 06:30:00
SCR-0009733,HS-004278,21,44,2025-11-28 22:49:20,2026-04-01 06:30:00
SCR-0009734,HS-004278,44,58,2025-11-29 00:33:17,2026-04-01 06:30:00
SCR-0009735,HS-004279,0,17,2025-11-11 03:19:39,2026-04-01 06:30:00
SCR-0009736,HS-004279,17,23,2025-11-13 19:50:27,2026-04-01 06:30:00
SCR-0009737,HS-004280,0,22,2026-01-25 21:15:58,2026-04-01 06:30:00
SCR-0009738,HS-004280,22,39,2026-01-28 13:59:51,2026-04-01 06:30:00
SCR-0009739,HS-004281,0,23,2026-01-03 01:28:22,2026-04-01 06:30:00
SCR-0009740,HS-004282,0,17,2026-01-29 00:58:33,2026-04-01 06:30:00
SCR-0009741,HS-004282,17,42,2026-02-03 21:50:28,2026-04-01 06:30:00
SCR-0009742,HS-004282,42,52,2026-02-05 17:22:01,2026-04-01 06:30:00
SCR-0009743,HS-004283,0,17,2025-10-14 07:20:18,2026-04-01 06:30:00
SCR-0009744,HS-004283,17,40,2025-10-18 22:15:21,2026-04-01 06:30:00
SCR-0009745,HS-004284,0,14,2026-02-10 01:24:47,2026-04-01 06:30:00
SCR-0009746,HS-004284,14,48,2026-02-22 13:46:04,2026-04-01 06:30:00
SCR-0009747,HS-004284,48,87,2026-02-23 05:51:07,2026-04-01 06:30:00
SCR-0009748,HS-004285,0,19,2025-10-14 18:41:58,2026-04-01 06:30:00
SCR-0009749,HS-004285,19,23,2025-10-17 08:48:56,2026-04-01 06:30:00
SCR-0009750,HS-004286,0,23,2026-03-20 16:47:24,2026-04-01 06:30:00
SCR-0009751,HS-004286,23,43,2026-03-29 07:49:31,2026-04-01 06:30:00
SCR-0009752,HS-004286,43,76,2026-03-30 13:10:10,2026-04-01 06:30:00
SCR-0009753,HS-004287,0,7,2026-01-21 13:17:04,2026-04-01 06:30:00
SCR-0009754,HS-004287,7,41,2026-01-29 02:53:38,2026-04-01 06:30:00
SCR-0009755,HS-004287,41,54,2026-01-30 22:22:51,2026-04-01 06:30:00
SCR-0009756,HS-004288,0,5,2025-10-25 12:10:07,2026-04-01 06:30:00
SCR-0009757,HS-004288,5,21,2025-11-12 20:41:17,2026-04-01 06:30:00
SCR-0009758,HS-004289,0,8,2026-03-17 06:40:00,2026-04-01 06:30:00
SCR-0009759,HS-004289,8,47,2026-03-24 23:06:54,2026-04-01 06:30:00
SCR-0009760,HS-004289,47,80,2026-03-25 09:10:29,2026-04-01 06:30:00
SCR-0009761,HS-004290,0,13,2025-11-22 07:00:13,2026-04-01 06:30:00
SCR-0009762,HS-004291,0,22,2025-12-16 04:04:54,2026-04-01 06:30:00
SCR-0009763,HS-004292,0,10,2025-12-23 16:35:31,2026-04-01 06:30:00
SCR-0009764,HS-004292,10,44,2025-12-31 05:46:44,2026-04-01 06:30:00
SCR-0009765,HS-004292,44,65,2026-01-02 09:09:09,2026-04-01 06:30:00
SCR-0009766,HS-004293,0,18,2026-03-17 12:09:13,2026-04-01 06:30:00
SCR-0009767,HS-004293,18,26,2026-03-29 13:46:29,2026-04-01 06:30:00
SCR-0009768,HS-004294,0,7,2025-10-05 23:26:06,2026-04-01 06:30:00
SCR-0009769,HS-004294,7,42,2025-10-08 06:33:02,2026-04-01 06:30:00
SCR-0009770,HS-004294,42,50,2025-10-10 17:16:23,2026-04-01 06:30:00
SCR-0009771,HS-004295,0,19,2025-10-22 02:48:54,2026-04-01 06:30:00
SCR-0009772,HS-004295,19,29,2025-11-07 18:20:18,2026-04-01 06:30:00
SCR-0009773,HS-004296,0,12,2025-11-03 12:18:58,2026-04-01 06:30:00
SCR-0009774,HS-004297,0,7,2026-03-28 07:05:03,2026-04-01 06:30:00
SCR-0009775,HS-004297,7,35,2026-04-05 09:03:43,2026-04-01 06:30:00
SCR-0009776,HS-004298,0,10,2025-10-10 16:13:29,2026-04-01 06:30:00
SCR-0009777,HS-004298,10,43,2025-10-20 05:35:01,2026-04-01 06:30:00
SCR-0009778,HS-004298,43,82,2025-10-22 08:27:34,2026-04-01 06:30:00
SCR-0009779,HS-004299,0,9,2026-02-25 20:18:13,2026-04-01 06:30:00
SCR-0009780,HS-004299,9,41,2026-03-02 06:34:19,2026-04-01 06:30:00
SCR-0009781,HS-004299,41,86,2026-03-03 14:22:43,2026-04-01 06:30:00
SCR-0009782,HS-004300,0,12,2025-11-26 14:12:27,2026-04-01 06:30:00
SCR-0009783,HS-004300,12,48,2025-12-06 02:41:35,2026-04-01 06:30:00
SCR-0009784,HS-004300,48,89,2025-12-06 03:50:54,2026-04-01 06:30:00
SCR-0009785,HS-004301,0,16,2025-11-22 06:26:47,2026-04-01 06:30:00
SCR-0009786,HS-004301,16,24,2025-11-28 06:09:59,2026-04-01 06:30:00
SCR-0009787,HS-004302,0,14,2025-10-22 12:58:59,2026-04-01 06:30:00
SCR-0009788,HS-004302,14,47,2025-11-01 17:05:14,2026-04-01 06:30:00
SCR-0009789,HS-004302,47,60,2025-11-03 12:09:16,2026-04-01 06:30:00
SCR-0009790,HS-004303,0,23,2025-12-14 10:53:22,2026-04-01 06:30:00
SCR-0009791,HS-004303,23,42,2025-12-21 11:15:20,2026-04-01 06:30:00
SCR-0009792,HS-004303,42,80,2025-12-22 21:43:42,2026-04-01 06:30:00
SCR-0009793,HS-004304,0,14,2025-11-20 02:16:10,2026-04-01 06:30:00
SCR-0009794,HS-004304,14,48,2025-11-28 03:36:32,2026-04-01 06:30:00
SCR-0009795,HS-004304,48,56,2025-11-29 14:57:03,2026-04-01 06:30:00
SCR-0009796,HS-004305,0,5,2026-02-03 12:27:24,2026-04-01 06:30:00
SCR-0009797,HS-004305,5,45,2026-02-09 17:43:47,2026-04-01 06:30:00
SCR-0009798,HS-004305,45,70,2026-02-11 12:01:01,2026-04-01 06:30:00
SCR-0009799,HS-004306,0,22,2026-02-08 20:21:16,2026-04-01 06:30:00
SCR-0009800,HS-004306,22,23,2026-02-16 14:16:28,2026-04-01 06:30:00
SCR-0009801,HS-004307,0,20,2025-12-10 22:52:08,2026-04-01 06:30:00
SCR-0009802,HS-004308,0,12,2025-09-01 02:18:17,2026-04-01 06:30:00
SCR-0009803,HS-004308,12,22,2025-09-11 10:31:11,2026-04-01 06:30:00
SCR-0009804,HS-004309,0,7,2026-02-23 23:40:56,2026-04-01 06:30:00
SCR-0009805,HS-004309,7,48,2026-03-08 17:29:38,2026-04-01 06:30:00
SCR-0009806,HS-004310,0,18,2026-03-26 10:51:03,2026-04-01 06:30:00
SCR-0009807,HS-004310,18,25,2026-04-11 00:10:28,2026-04-01 06:30:00
SCR-0009808,HS-004311,0,8,2026-01-28 05:00:48,2026-04-01 06:30:00
SCR-0009809,HS-004311,8,23,2026-02-14 09:02:19,2026-04-01 06:30:00
SCR-0009810,HS-004312,0,22,2025-09-05 19:53:53,2026-04-01 06:30:00
SCR-0009811,HS-004312,22,40,2025-09-18 22:03:57,2026-04-01 06:30:00
SCR-0009812,HS-004313,0,13,2025-12-04 09:39:23,2026-04-01 06:30:00
SCR-0009813,HS-004313,13,41,2025-12-09 06:14:52,2026-04-01 06:30:00
SCR-0009814,HS-004313,41,74,2025-12-10 00:05:09,2026-04-01 06:30:00
SCR-0009815,HS-004314,0,21,2025-09-27 04:35:27,2026-04-01 06:30:00
SCR-0009816,HS-004314,21,34,2025-10-05 20:55:43,2026-04-01 06:30:00
