opp_id,account_id,owner_id,opp_name,opp_stage,opp_stage_num,opp_amount,currency,opp_type,lead_source,is_partner_sourced,created_date,close_date,is_won,is_closed,is_test,source_hs_contact_id,source_sf_lead_id,_synced_at
OPP-00373,ACC-00260,USR-0026,"Thomas, Murray and King - New Business #00373",Closed Won,5,6326.90,USD,New Business,Inbound,false,2026-02-24,2026-03-17,true,true,false,HS-004700,LEAD-004700,2026-04-01 05:30:00
OPP-00374,ACC-00135,USR-0023,DELETEME - King-Miller - New Business #00374,Closed Won,5,4545.53,USD,New Business,Referral,false,2026-01-02,2026-01-12,true,true,true,HS-004707,LEAD-004707,2026-04-01 05:30:00
OPP-00375,ACC-01036,USR-0026,"Matthews, Harrington and Rodriguez - New Business #00375",Closed Lost,6,10575.02,USD,New Business,Outbound,false,2026-02-18,2026-03-09,false,true,false,HS-004709,LEAD-004709,2026-04-01 05:30:00
OPP-00376,ACC-00099,USR-0027,Chambers and Sons - New Business #00376,Negotiation,4,,USD,New Business,Inbound,false,2026-02-13,,false,false,false,HS-004719,LEAD-004719,2026-04-01 05:30:00
OPP-00377,ACC-00176,USR-0029,Perez-White - New Business #00377,Closed Won,5,2078.24,USD,New Business,Outbound,false,2025-12-07,2025-12-27,true,true,false,HS-004723,LEAD-004723,2026-04-01 05:30:00
OPP-00378,ACC-00961,USR-0032,Garcia Ltd - New Business #00378,Closed Won,5,64539.31,USD,New Business,Paid,false,2025-10-07,2025-12-12,true,true,false,HS-004731,LEAD-004731,2026-04-01 05:30:00
OPP-00379,ACC-00665,USR-0024,"Morris, Campbell and Owens - New Business #00379",Closed Lost,6,3990.79,USD,New Business,Outbound,false,2026-01-29,2026-02-17,false,true,false,HS-004735,LEAD-004735,2026-04-01 05:30:00
OPP-00380,ACC-00283,USR-0025,"Ramsey, Whitney and Coffey - New Business #00380",Closed Lost,6,5615.04,USD,New Business,Paid,false,2025-11-29,2025-12-26,false,true,false,HS-004736,LEAD-004736,2026-04-01 05:30:00
OPP-00381,ACC-00525,USR-0033,"Edwards, Hines and Jimenez - New Business #00381",Closed Lost,6,44614.98,USD,New Business,Inbound,false,2025-10-05,2025-11-04,false,true,false,HS-004745,LEAD-004745,2026-04-01 05:30:00
OPP-00382,ACC-00173,USR-0004,"Tapia, Vaughn and Lee - New Business #00382",Closed Lost,6,6204.79,USD,New Business,Paid,false,2026-01-25,2026-02-16,false,true,false,HS-004751,LEAD-004751,2026-04-01 05:30:00
OPP-00383,ACC-00984,USR-0025,"Johnson, Guzman and Mccall - New Business #00383",Closed Lost,6,3176.98,USD,New Business,Inbound,false,2026-03-10,2026-03-20,false,true,false,HS-004764,LEAD-004764,2026-04-01 05:30:00
OPP-00384,ACC-00841,USR-0034,Williams Ltd - New Business #00384,Negotiation,4,,USD,New Business,Inbound,false,2026-01-08,,false,false,false,HS-004783,LEAD-004783,2026-04-01 05:30:00
OPP-00385,ACC-01154,USR-0029,"Gregory, White and James - New Business #00385",Closed Lost,6,5217.92,USD,New Business,Referral,false,2025-12-07,2025-12-26,false,true,false,HS-004784,LEAD-004784,2026-04-01 05:30:00
OPP-00386,ACC-01176,USR-0024,"Walsh, Wu and Hart - New Business #00386",Closed Lost,6,2978.93,USD,New Business,Inbound,false,2025-09-18,2025-10-16,false,true,false,HS-004795,LEAD-004795,2026-04-01 05:30:00
OPP-00387,ACC-00628,USR-0029,Miller-Brandt - New Business #00387,Proposal,3,5188.24,USD,New Business,Outbound,false,2026-03-05,,false,false,false,HS-004805,LEAD-004805,2026-04-01 05:30:00
OPP-00388,ACC-01189,USR-0029,"Monroe, Chapman and Barton - New Business #00388",Closed Lost,6,3778.38,USD,New Business,Event,false,2025-12-19,2026-01-06,false,true,false,HS-004807,LEAD-004807,2026-04-01 05:30:00
OPP-00389,ACC-00509,USR-0023,Miller Ltd - New Business #00389,Closed Lost,6,6308.17,USD,New Business,Outbound,false,2026-01-01,2026-01-17,false,true,false,HS-004847,LEAD-004847,2026-04-01 05:30:00
OPP-00390,ACC-00122,USR-0025,"Smith, Gilmore and Johnston - New Business #00390",Proposal,3,4968.42,USD,New Business,Partner,true,2026-02-19,,false,false,false,HS-004872,LEAD-004872,2026-04-01 05:30:00
OPP-00391,ACC-00546,USR-0035,Whitney PLC - New Business #00391,Proposal,3,90591.44,USD,New Business,Outbound,false,2026-01-04,,false,false,false,HS-004874,LEAD-004874,2026-04-01 05:30:00
OPP-00392,ACC-00907,USR-0030,Oconnor PLC - New Business #00392,Closed Lost,6,46465.80,USD,New Business,Referral,false,2025-11-18,2026-02-21,false,true,false,HS-004875,LEAD-004875,2026-04-01 05:30:00
OPP-00393,ACC-00349,USR-0023,Moore-Collins - New Business #00393,Negotiation,4,5738.57,USD,New Business,Outbound,false,2026-03-03,,false,false,false,HS-004901,LEAD-004901,2026-04-01 05:30:00
OPP-00394,ACC-00873,USR-0036,Hunter-Fuller - New Business #00394,Closed Lost,6,128363.21,USD,New Business,Outbound,false,2025-10-15,2026-02-18,false,true,false,HS-004937,LEAD-004937,2026-04-01 05:30:00
OPP-00395,ACC-00339,USR-0023,Boone LLC - New Business #00395,Closed Won,5,7664.06,USD,New Business,Event,false,2025-09-25,2025-10-16,true,true,false,HS-004944,LEAD-004944,2026-04-01 05:30:00
OPP-00396,ACC-00299,,"Wood, Ramos and Sampson - New Business #00396",Closed Lost,6,8257.55,USD,New Business,Partner,true,2025-11-22,2025-12-22,false,true,false,HS-004958,LEAD-004958,2026-04-01 05:30:00
OPP-00397,ACC-00225,USR-0026,Gay Inc - New Business #00397,Closed Lost,6,14016.86,USD,New Business,Outbound,false,2026-02-02,2026-02-20,false,true,false,HS-004960,LEAD-004960,2026-04-01 05:30:00
OPP-00398,ACC-01077,USR-0026,"Lynch, Evans and Rodriguez - New Business #00398",Closed Lost,6,4815.05,USD,New Business,Inbound,false,2025-09-23,2025-10-05,false,true,false,HS-004966,LEAD-004966,2026-04-01 05:30:00
OPP-00399,ACC-00577,USR-0025,Love-Garcia - New Business #00399,Negotiation,4,6835.71,USD,New Business,Inbound,false,2026-03-03,,false,false,false,HS-004990,LEAD-004990,2026-04-01 05:30:00
OPP-00399D,ACC-00577,USR-0025,Love-Garcia - New Business #00399,Negotiation,4,6835.71,USD,New Business,Inbound,false,2026-03-03,,false,false,false,HS-004990,LEAD-004990,2026-04-01 05:30:00
OPP-00400,ACC-00444,USR-0029,"Butler, Beck and Miller - New Business #00400",Closed Won,5,4284.17,USD,New Business,Inbound,false,2025-11-28,2026-01-10,true,true,false,HS-005024,LEAD-005024,2026-04-01 05:30:00
OPP-00401,ACC-00636,USR-0034,Mendez-Mayer - New Business #00401,Discovery,1,41314.45,USD,New Business,Referral,false,2026-03-18,,false,false,false,HS-005043,LEAD-005043,2026-04-01 05:30:00
OPP-00402,ACC-00411,USR-0024,Stanley PLC - New Business #00402,Closed Lost,6,4478.70,USD,New Business,Partner,true,2026-02-26,2026-03-14,false,true,false,HS-005072,LEAD-005072,2026-04-01 05:30:00
OPP-00403,ACC-00185,USR-0034,Hernandez PLC - New Business #00403,Closed Lost,6,21751.64,USD,New Business,Event,false,2025-12-15,2026-02-05,false,true,false,HS-005078,LEAD-005078,2026-04-01 05:30:00
OPP-00404,ACC-01099,USR-0023,Taylor and Sons - New Business #00404,Closed Lost,6,8798.43,USD,New Business,Inbound,false,2025-09-11,2025-10-03,false,true,false,HS-005079,LEAD-005079,2026-04-01 05:30:00
OPP-00405,ACC-00063,USR-0030,"Tran, Jordan and Williams - New Business #00405",Closed Lost,6,14616.34,USD,New Business,Paid,false,2025-11-19,2025-12-27,false,true,false,HS-005084,LEAD-005084,2026-04-01 05:30:00
OPP-00406,ACC-00981,USR-0029,Gray Ltd - New Business #00406,Closed Won,5,4105.93,USD,New Business,Referral,false,2026-02-04,2026-02-19,true,true,false,HS-005104,LEAD-005104,2026-04-01 05:30:00
OPP-00407,ACC-00160,USR-0034,"Barnett, Rogers and Snyder - New Business #00407",Closed Lost,6,29913.81,USD,New Business,Inbound,false,2025-12-28,2026-02-22,false,true,false,HS-005115,LEAD-005115,2026-04-01 05:30:00
OPP-00408,ACC-01016,USR-0029,Lopez-Williams - New Business #00408,Closed Lost,6,10348.95,USD,New Business,Outbound,false,2025-10-10,2025-11-04,false,true,false,HS-005123,LEAD-005123,2026-04-01 05:30:00
OPP-00409,ACC-00812,USR-0026,Martin-Taylor - New Business #00409,Closed Lost,6,3118.25,USD,New Business,Inbound,false,2026-01-26,2026-03-14,false,true,false,HS-005125,LEAD-005125,2026-04-01 05:30:00
OPP-00410,ACC-00331,USR-0026,Davis Inc - New Business #00410,Proposal,3,7574.62,USD,New Business,Outbound,false,2026-03-16,,false,false,false,HS-005137,LEAD-005137,2026-04-01 05:30:00
OPP-00411,ACC-00707,USR-0028,Goodwin Ltd - New Business #00411,Proposal,3,2272.76,USD,New Business,Referral,false,2026-03-21,,false,false,false,HS-005138,LEAD-005138,2026-04-01 05:30:00
OPP-00412,ACC-00443,,Mendez and Sons - New Business #00412,Closed Won,5,9298.86,USD,New Business,Paid,false,2025-12-19,2026-02-07,true,true,false,HS-005148,LEAD-005148,2026-04-01 05:30:00
OPP-00413,ACC-00758,USR-0029,"Terrell, Byrd and Ross - New Business #00413",Closed Lost,6,5045.47,USD,New Business,Event,false,2026-01-13,2026-02-14,false,true,false,HS-005180,LEAD-005180,2026-04-01 05:30:00
OPP-00414,ACC-00971,USR-0029,"Robinson, Fox and Smith - New Business #00414",Closed Lost,6,7925.03,USD,New Business,Event,false,2025-10-30,2025-11-24,false,true,false,HS-005189,LEAD-005189,2026-04-01 05:30:00
OPP-00415,ACC-00642,USR-0032,"Holder, Young and Hendricks - New Business #00415",Closed Lost,6,30942.96,USD,New Business,Event,false,2026-02-07,2026-03-30,false,true,false,HS-005191,LEAD-005191,2026-04-01 05:30:00
OPP-00416,ACC-01071,USR-0033,Marquez-Fletcher - New Business #00416,Closed Lost,6,13210.80,USD,New Business,Inbound,false,2025-10-07,2025-12-19,false,true,false,HS-005220,LEAD-005220,2026-04-01 05:30:00
OPP-00417,ACC-00034,USR-0030,Novak PLC - New Business #00417,Closed Lost,6,28829.89,USD,New Business,Content,false,2026-01-17,2026-03-06,false,true,false,HS-005227,LEAD-005227,2026-04-01 05:30:00
OPP-00418,ACC-00656,USR-0029,Boone-Davis - New Business #00418,Closed Won,5,5498.21,USD,New Business,Inbound,false,2026-02-04,2026-03-03,true,true,false,HS-005232,LEAD-005232,2026-04-01 05:30:00
OPP-00419,ACC-00550,USR-0028,"Williams, Castillo and Warren - New Business #00419",Closed Lost,6,,EUR,New Business,Outbound,false,2025-12-04,2026-01-02,false,true,false,HS-005233,LEAD-005233,2026-04-01 05:30:00
OPP-00420,ACC-00661,USR-0036,Giles Ltd - New Business #00420,Closed Lost,6,119110.43,USD,New Business,Inbound,false,2025-12-16,2026-03-16,false,true,false,HS-005235,LEAD-005235,2026-04-01 05:30:00
OPP-00421,ACC-00675,USR-0028,Levy-May - New Business #00421,Closed Won,5,4359.77,USD,New Business,Paid,false,2025-09-20,2025-10-30,true,true,false,HS-005240,LEAD-005240,2026-04-01 05:30:00
OPP-00422,ACC-00468,USR-0030,Jackson-Wallace - New Business #00422,Closed Won,5,11106.61,USD,New Business,Event,false,2025-11-06,2026-01-13,true,true,false,HS-005241,LEAD-005241,2026-04-01 05:30:00
OPP-00423,ACC-00729,USR-0025,Hardy PLC - New Business #00423,Closed Won,5,7433.04,USD,New Business,Content,false,2026-01-03,2026-03-12,true,true,false,HS-005253,LEAD-005253,2026-04-01 05:30:00
OPP-00424,ACC-00692,USR-0025,Adams-Sanders - New Business #00424,Closed Won,5,2651.70,USD,New Business,Outbound,false,2025-11-22,2026-01-12,true,true,false,HS-005290,LEAD-005290,2026-04-01 05:30:00
OPP-00425,ACC-00488,,"Daniels, Vance and York - New Business #00425",Closed Lost,6,5278.42,USD,New Business,Outbound,false,2025-11-08,2025-11-24,false,true,false,HS-005298,LEAD-005298,2026-04-01 05:30:00
OPP-00426,ACC-00425,USR-0024,Cole-Palmer - New Business #00426,Closed Lost,6,4038.21,USD,New Business,Content,false,2026-03-02,2026-03-24,false,true,false,HS-005310,LEAD-005310,2026-04-01 05:30:00
OPP-00427,ACC-00862,USR-0035,Abbott Ltd - New Business #00427,Demo,2,29778.52,USD,New Business,Inbound,false,2025-12-10,,false,false,false,HS-005318,LEAD-005318,2026-04-01 05:30:00
OPP-00428,ACC-00994,USR-0028,Bell-Bennett - New Business #00428,Closed Lost,6,4374.10,USD,New Business,Outbound,false,2025-12-08,2026-01-06,false,true,false,HS-005324,LEAD-005324,2026-04-01 05:30:00
OPP-00429,ACC-00583,USR-0032,"Rodgers, Jefferson and Johnson - New Business #00429",Closed Lost,6,21577.42,USD,New Business,Outbound,false,2026-01-13,2026-02-10,false,true,false,HS-005326,LEAD-005326,2026-04-01 05:30:00
OPP-00430,ACC-01077,USR-0028,"Lynch, Evans and Rodriguez - New Business #00430",Proposal,3,5875.49,USD,New Business,Outbound,false,2026-03-20,,false,false,false,HS-005331,LEAD-005331,2026-04-01 05:30:00
OPP-00431,ACC-00422,USR-0024,"Taylor, Wright and Davidson - New Business #00431",Closed Lost,6,8481.29,USD,New Business,Outbound,false,2025-12-22,2026-01-19,false,true,false,HS-005335,LEAD-005335,2026-04-01 05:30:00
OPP-00432,ACC-00467,USR-0034,Parker-Morrison - New Business #00432,Demo,2,,USD,New Business,Event,false,2026-02-21,,false,false,false,HS-005369,LEAD-005369,2026-04-01 05:30:00
OPP-00433,ACC-01144,USR-0033,"Edwards, Rodgers and Davis - New Business #00433",Closed Won,5,49507.85,USD,New Business,Content,false,2025-09-28,2025-12-07,true,true,false,HS-005371,LEAD-005371,2026-04-01 05:30:00
OPP-00434,ACC-00183,USR-0028,Wilson-Jones - New Business #00434,Closed Lost,6,4552.61,USD,New Business,Paid,false,2025-11-03,2025-11-25,false,true,false,HS-005380,LEAD-005380,2026-04-01 05:30:00
OPP-00435,ACC-01100,USR-0025,Ortiz-Hudson - New Business #00435,Demo,2,5589.97,USD,New Business,Event,false,2026-03-18,,false,false,false,HS-005383,LEAD-005383,2026-04-01 05:30:00
OPP-00436,ACC-00561,USR-0025,Payne-Lowe - New Business #00436,Closed Lost,6,4173.67,USD,New Business,Event,false,2026-02-05,2026-02-20,false,true,false,HS-005405,LEAD-005405,2026-04-01 05:30:00
OPP-00437,ACC-01067,USR-0034,Byrd LLC - New Business #00437,Negotiation,4,29219.04,CAD,New Business,Outbound,false,2026-01-11,,false,false,false,HS-005415,LEAD-005415,2026-04-01 05:30:00
OPP-00438,ACC-01190,USR-0025,Ellis-Lawrence - New Business #00438,Closed Lost,6,2659.07,USD,New Business,Content,false,2026-02-09,2026-02-23,false,true,false,HS-005417,LEAD-005417,2026-04-01 05:30:00
OPP-00439,ACC-01089,USR-0034,"DELETEME - White, Davis and Anderson - New Business #00439",Negotiation,4,8541.19,USD,New Business,Inbound,false,2026-02-05,,false,false,true,HS-005420,LEAD-005420,2026-04-01 05:30:00
OPP-00440,ACC-00739,,"Mccann, Taylor and Flores - New Business #00440",Closed Lost,6,11281.91,USD,New Business,Outbound,false,2025-10-04,2025-10-21,false,true,false,HS-005429,LEAD-005429,2026-04-01 05:30:00
OPP-00441,ACC-00080,USR-0036,White-Estes - New Business #00441,Negotiation,4,49199.02,USD,New Business,Outbound,false,2026-01-12,,false,false,false,HS-005432,LEAD-005432,2026-04-01 05:30:00
OPP-00442,ACC-00458,USR-0023,"Kennedy, Johnson and Lucas - New Business #00442",Closed Lost,6,4863.44,USD,New Business,Content,false,2026-02-27,2026-03-15,false,true,false,HS-005434,LEAD-005434,2026-04-01 05:30:00
OPP-00443,ACC-00491,USR-0029,Conner and Sons - New Business #00443,Closed Lost,6,1649.35,USD,New Business,Inbound,false,2025-11-30,2025-12-20,false,true,false,HS-005458,LEAD-005458,2026-04-01 05:30:00
OPP-00444,ACC-01011,USR-0030,Little Inc - New Business #00444,Closed Lost,6,27668.27,GBP,New Business,Content,false,2025-11-26,2025-12-27,false,true,false,HS-005468,LEAD-005468,2026-04-01 05:30:00
OPP-00445,ACC-00307,USR-0023,Willis and Sons - New Business #00445,Closed Won,5,4293.69,USD,New Business,Inbound,false,2025-12-14,2026-01-09,true,true,false,HS-005487,LEAD-005487,2026-04-01 05:30:00
OPP-00446,ACC-00009,USR-0023,"Harris, Collins and Carney - New Business #00446",Closed Lost,6,3247.20,USD,New Business,Paid,false,2025-10-15,2025-12-29,false,true,false,HS-005495,LEAD-005495,2026-04-01 05:30:00
OPP-00447,ACC-00560,USR-0028,Stevens PLC - New Business #00447,Closed Lost,6,12313.50,USD,New Business,Outbound,false,2026-02-24,2026-03-29,false,true,false,HS-005504,LEAD-005504,2026-04-01 05:30:00
OPP-00448,ACC-00605,USR-0026,"Carrillo, Vaughn and Fowler - New Business #00448",Closed Lost,6,6291.06,USD,New Business,Outbound,false,2026-02-23,2026-03-09,false,true,false,HS-005514,LEAD-005514,2026-04-01 05:30:00
OPP-00449,ACC-00650,USR-0036,White-Medina - New Business #00449,Closed Lost,6,59196.59,USD,New Business,Inbound,false,2025-12-23,2026-02-26,false,true,false,HS-005517,LEAD-005517,2026-04-01 05:30:00
OPP-00450,ACC-00306,USR-0032,Jones PLC - New Business #00450,Closed Won,5,40915.43,USD,New Business,Content,false,2025-10-12,2025-12-11,true,true,false,HS-005533,LEAD-005533,2026-04-01 05:30:00
OPP-00451,ACC-00042,USR-0029,Donovan-Harris - New Business #00451,Closed Lost,6,11280.80,USD,New Business,Inbound,false,2026-02-04,2026-02-19,false,true,false,HS-005541,LEAD-005541,2026-04-01 05:30:00
OPP-00452,ACC-00807,USR-0033,"Greer, Potter and Evans - New Business #00452",Closed Lost,6,21109.01,USD,New Business,Inbound,false,2025-12-24,2026-03-24,false,true,false,HS-005547,LEAD-005547,2026-04-01 05:30:00
OPP-00453,ACC-00540,USR-0027,"Cook, Wells and Bryant - New Business #00453",Closed Lost,6,34149.31,USD,New Business,Inbound,false,2026-01-03,2026-03-30,false,true,false,HS-005553,LEAD-005553,2026-04-01 05:30:00
OPP-00454,ACC-00882,USR-0029,Parker Ltd - New Business #00454,Closed Won,5,7412.21,USD,New Business,Content,false,2025-12-16,2026-01-12,true,true,false,HS-005559,LEAD-005559,2026-04-01 05:30:00
OPP-00455,ACC-00325,USR-0032,"Wilson, Pena and Rich - New Business #00455",Closed Lost,6,12298.89,USD,New Business,Outbound,false,2026-01-31,2026-03-01,false,true,false,HS-005562,LEAD-005562,2026-04-01 05:30:00
OPP-00456,ACC-00008,USR-0025,Hickman Ltd - New Business #00456,Closed Lost,6,2646.74,USD,New Business,Content,false,2025-11-22,2025-12-25,false,true,false,HS-005567,LEAD-005567,2026-04-01 05:30:00
OPP-00457,ACC-00036,USR-0030,"Woods, Calhoun and Schmidt - New Business #00457",Closed Won,5,21402.26,USD,New Business,Paid,false,2025-11-28,2026-01-18,true,true,false,HS-005582,LEAD-005582,2026-04-01 05:30:00
OPP-00458,ACC-00870,USR-0035,Best-Townsend - New Business #00458,Closed Lost,6,82629.82,USD,New Business,Outbound,false,2025-12-25,2026-02-24,false,true,false,HS-005598,LEAD-005598,2026-04-01 05:30:00
OPP-00459,ACC-00234,USR-0030,Monroe-Carpenter - New Business #00459,Closed Lost,6,30113.59,USD,New Business,Outbound,false,2025-11-30,2026-01-25,false,true,false,HS-005600,LEAD-005600,2026-04-01 05:30:00
OPP-00460,ACC-00686,USR-0026,"Durham, Hopkins and Smith - New Business #00460",Closed Lost,6,4459.10,USD,New Business,Inbound,false,2025-09-19,2025-10-04,false,true,false,HS-005608,LEAD-005608,2026-04-01 05:30:00
OPP-00461,ACC-00626,USR-0033,"Stuart, Brooks and Vance - New Business #00461",Closed Lost,6,12365.60,USD,New Business,Outbound,false,2026-01-30,2026-03-19,false,true,false,HS-005644,LEAD-005644,2026-04-01 05:30:00
OPP-00462,ACC-01062,USR-0023,Thompson-Harrell - New Business #00462,Closed Lost,6,2813.73,USD,New Business,Referral,false,2026-01-22,2026-03-03,false,true,false,HS-005659,LEAD-005659,2026-04-01 05:30:00
OPP-00463,ACC-00805,USR-0024,Weaver-Sherman - New Business #00463,Closed Lost,6,7210.90,USD,New Business,Inbound,false,2025-10-16,2025-11-08,false,true,false,HS-005684,LEAD-005684,2026-04-01 05:30:00
OPP-00464,ACC-00799,USR-0025,Miller Inc - New Business #00464,Closed Won,5,11071.08,USD,New Business,Paid,false,2025-10-19,2025-12-17,true,true,false,HS-005699,LEAD-005699,2026-04-01 05:30:00
OPP-00465,ACC-00891,USR-0034,Moore-Ayala - New Business #00465,Closed Lost,6,26935.37,USD,New Business,Inbound,false,2025-11-03,2026-02-15,false,true,false,HS-005700,LEAD-005700,2026-04-01 05:30:00
OPP-00466,ACC-00953,USR-0036,"Wright, Mcknight and Stephens - New Business #00466",Closed Won,5,0.00,USD,New Business,Content,false,2025-10-08,2026-02-06,true,true,false,HS-005701,LEAD-005701,2026-04-01 05:30:00
OPP-00467,ACC-00042,USR-0028,Donovan-Harris - New Business #00467,Closed Lost,6,4073.26,USD,New Business,Content,false,2025-11-25,2025-12-20,false,true,false,HS-005706,LEAD-005706,2026-04-01 05:30:00
OPP-00468,ACC-00678,USR-0023,White-Preston - New Business #00468,Proposal,3,5008.54,USD,New Business,Inbound,false,2026-02-28,,false,false,false,HS-005707,LEAD-005707,2026-04-01 05:30:00
OPP-00469,ACC-00042,USR-0026,Donovan-Harris - New Business #00469,Closed Won,5,1687.35,USD,New Business,Referral,false,2026-02-18,2026-03-04,true,true,false,HS-005711,LEAD-005711,2026-04-01 05:30:00
OPP-00470,ACC-00942,USR-0026,Williams Group - New Business #00470,Closed Lost,6,5023.66,USD,New Business,Inbound,false,2025-12-25,2026-01-18,false,true,false,HS-005712,LEAD-005712,2026-04-01 05:30:00
OPP-00471,ACC-00036,USR-0032,"Woods, Calhoun and Schmidt - New Business #00471",Proposal,3,13317.84,USD,New Business,Inbound,false,2026-02-21,,false,false,false,HS-005757,LEAD-005757,2026-04-01 05:30:00
OPP-00472,ACC-00067,USR-0026,Dickson-Brady - New Business #00472,Closed Lost,6,2141.07,USD,New Business,Referral,false,2025-09-12,2025-10-02,false,true,false,HS-005759,LEAD-005759,2026-04-01 05:30:00
OPP-00473,ACC-00269,USR-0023,Smith-Grimes - New Business #00473,Closed Lost,6,12312.04,USD,New Business,Inbound,false,2025-10-24,2025-11-03,false,true,false,HS-005774,LEAD-005774,2026-04-01 05:30:00
OPP-00474,ACC-01002,USR-0028,Bush-Reynolds - New Business #00474,Closed Lost,6,4780.34,USD,New Business,Inbound,false,2025-12-11,2026-01-02,false,true,false,HS-005809,LEAD-005809,2026-04-01 05:30:00
OPP-00475,ACC-00356,USR-0025,Gregory-Watkins - New Business #00475,Closed Lost,6,7796.78,USD,New Business,Inbound,false,2025-11-27,2025-12-25,false,true,false,HS-005844,LEAD-005844,2026-04-01 05:30:00
OPP-00476,ACC-00130,USR-0025,Meadows PLC - New Business #00476,Closed Lost,6,4667.54,USD,New Business,Inbound,false,2025-09-07,2025-10-04,false,true,false,HS-005875,LEAD-005875,2026-04-01 05:30:00
OPP-00477,ACC-01057,USR-0026,Wright Group - New Business #00477,Closed Lost,6,3002.14,USD,New Business,Partner,true,2026-02-02,2026-02-07,false,true,false,HS-005877,LEAD-005877,2026-04-01 05:30:00
OPP-00478,ACC-00621,USR-0036,"Robinson, Jones and Henderson - New Business #00478",Demo,2,192837.40,USD,New Business,Paid,false,2026-01-22,,false,false,false,HS-005892,LEAD-005892,2026-04-01 05:30:00
OPP-00479,ACC-00618,USR-0023,Bryant-Brown - New Business #00479,Closed Lost,6,10292.37,USD,New Business,Outbound,false,2025-11-25,2025-12-06,false,true,false,HS-005906,LEAD-005906,2026-04-01 05:30:00
OPP-00480,ACC-00443,USR-0033,Mendez and Sons - New Business #00480,Demo,2,12140.79,USD,New Business,Inbound,false,2026-03-11,,false,false,false,HS-005960,LEAD-005960,2026-04-01 05:30:00
OPP-00481,ACC-00822,USR-0034,Burton-Brooks - New Business #00481,Closed Lost,6,52690.89,USD,New Business,Inbound,false,2025-11-04,2026-01-23,false,true,false,HS-005980,LEAD-005980,2026-04-01 05:30:00
OPP-00482,ACC-01108,USR-0026,Powell-Sanford - New Business #00482,Closed Lost,6,7746.25,USD,New Business,Paid,false,2026-01-04,2026-01-25,false,true,false,HS-005993,LEAD-005993,2026-04-01 05:30:00
OPP-00483,ACC-00160,USR-0037,"Barnett, Rogers and Snyder - Renewal #00483",Closed Won,5,11436.22,USD,Renewal,,false,2025-09-26,2025-11-11,true,true,false,,,2026-04-01 05:30:00
OPP-00484,ACC-00418,USR-0037,Mckee-Lee - Expansion #00484,Closed Lost,6,0.00,USD,Expansion,,false,2026-01-22,2026-03-13,false,true,false,,,2026-04-01 05:30:00
OPP-00485,ACC-00527,USR-0037,Landry PLC - Expansion #00485,Closed Won,5,22725.15,USD,Expansion,,false,2025-12-28,2026-02-12,true,true,false,,,2026-04-01 05:30:00
OPP-00486,ACC-00312,USR-0040,Smith and Sons - Renewal #00486,Closed Lost,6,0.00,USD,Renewal,,false,2025-11-13,2026-02-04,false,true,false,,,2026-04-01 05:30:00
OPP-00487,ACC-00797,USR-0037,"Wagner, Simpson and Cohen - Expansion #00487",Closed Lost,6,27337.28,USD,Expansion,,false,2025-09-20,2025-11-18,false,true,false,,,2026-04-01 05:30:00
OPP-00488,ACC-00612,USR-0037,"Cox, Stark and Rodriguez - Expansion #00488",Negotiation,4,38313.92,USD,Expansion,,false,2026-02-22,,false,false,false,,,2026-04-01 05:30:00
OPP-00489,ACC-01130,USR-0037,"Obrien, Taylor and Rivas - Renewal #00489",Negotiation,4,18224.87,USD,Renewal,,false,2026-02-11,,false,false,false,,,2026-04-01 05:30:00
OPP-00490,ACC-00688,USR-0038,Nichols-Mitchell - Renewal #00490,Closed Lost,6,13060.14,USD,Renewal,,false,2026-01-25,2026-03-02,false,true,false,,,2026-04-01 05:30:00
OPP-00491,ACC-00733,USR-0040,Fisher-Washington - Renewal #00491,Closed Won,5,75504.19,USD,Renewal,,false,2025-10-08,2026-01-11,true,true,false,,,2026-04-01 05:30:00
OPP-00492,ACC-00852,USR-0037,Jones PLC - Renewal #00492,Closed Won,5,17249.43,USD,Renewal,,false,2025-10-05,2025-11-26,true,true,false,,,2026-04-01 05:30:00
OPP-00493,ACC-00683,USR-0039,Mann Inc - Expansion #00493,Closed Lost,6,169577.17,USD,Expansion,,false,2025-09-21,2025-11-04,false,true,false,,,2026-04-01 05:30:00
OPP-00494,ACC-00079,USR-0038,"Rivera, Johnson and Wiley - Expansion #00494",Discovery,1,23027.40,USD,Expansion,,false,2026-03-23,,false,false,false,,,2026-04-01 05:30:00
OPP-00495,ACC-00750,USR-0037,"DELETEME - Porter, Schultz and Allen - Renewal #00495",Demo,2,53875.59,USD,Renewal,,false,2026-03-19,,false,false,true,,,2026-04-01 05:30:00
OPP-00496,ACC-00773,USR-0038,"Thompson, Moore and Castro - Expansion #00496",Closed Won,5,18543.55,USD,Expansion,,false,2025-10-18,2025-11-25,true,true,false,,,2026-04-01 05:30:00
OPP-00497,ACC-00037,USR-0039,Yu Inc - Renewal #00497,Closed Won,5,36355.02,USD,Renewal,,false,2025-11-10,2026-03-19,true,true,false,,,2026-04-01 05:30:00
OPP-00498,ACC-00093,USR-0038,"Carroll, Sullivan and Bass - Renewal #00498",Discovery,1,21384.92,USD,Renewal,,false,2026-03-30,,false,false,false,,,2026-04-01 05:30:00
OPP-00499,ACC-00007,,"Martin, Rose and Obrien - Renewal #00499",Closed Lost,6,19187.14,USD,Renewal,,false,2026-01-26,2026-03-09,false,true,false,,,2026-04-01 05:30:00
